Point_ID,Line_ID,Station,Date_Time,Latitude,Longitude,Easting_km_local,Northing_km_local,Elevation_m,Survey_Template,Mag_Raw_TMI_nT,Mag_Base_Station_nT,Mag_Diurnal_Correction_nT,Mag_IGRF_Reference_nT,Mag_Heading_Correction_nT,Mag_Leveling_Correction_nT,Mag_Anomaly_nT,GPS_Altitude_m,Sensor_Height_m,Heading_deg,Lag_Correction_nT,Quality_Flag
SYN00084,L006,84,2026-01-15 00:21:00,29.956894813593813,31.029722021579904,2.8571428571428577,-4.784675691086719,108.0581252575497,Airborne Magnetic,41013.52250257063,41002.35818145177,-9.211054926521376,41000.0,5.868885604402833,-0.501684258533815,22.231873238617382,617.8842937152275,30.0,105.0,0.2818666911459829,GOOD
SYN00085,L006,85,2026-01-15 00:21:15,29.957501232378092,31.044583032369854,4.2857142857142865,-4.7173632060317345,111.49437840259658,Airborne Magnetic,40897.56689313476,41005.99692250825,-9.74005082076777,41000.0,5.868885604402833,-0.501684258533815,-93.19474030300817,624.6626609130176,30.0,105.0,0.23700041725456386,GOOD
SYN00086,L006,86,2026-01-15 00:21:30,29.95715659280296,31.059444043159807,5.714285714285715,-4.755618198871266,115.81375096483018,Airborne Magnetic,40883.402530183914,41009.53009608685,-10.257851520078942,41000.0,5.868885604402833,-0.501684258533815,-106.84130255453975,630.662297110412,30.0,105.0,0.18952013542297932,GOOD
SYN00087,L006,87,2026-01-15 00:21:45,29.957330249184558,31.074305053949757,7.142857142857142,-4.73634234051405,111.69712749960284,Airborne Magnetic,40936.26394731427,41013.12080051663,-10.759886867852103,41000.0,5.868885604402833,-0.501684258533815,-53.477850076409695,626.3520359121907,30.0,105.0,0.1399495317913079,GOOD
SYN00088,L006,88,2026-01-15 00:22:00,29.957498988838676,31.08916606473971,8.571428571428573,-4.717612238906921,113.65582580652115,Airborne Magnetic,40985.525525663754,41016.710959189666,-11.241491908653522,41000.0,5.868885604402833,-0.501684258533815,-3.734666686128649,626.26763239345,30.0,105.0,0.08883534780833278,GOOD
SYN00089,L006,89,2026-01-15 00:22:15,29.957486658934936,31.10402707552966,10.0,-4.7189808582219595,112.89099449866694,Airborne Magnetic,41005.97673183776,41020.28101914178,-11.69795593373491,41000.0,5.868885604402833,-0.501684258533815,17.173003512963888,621.8680766602263,30.0,105.0,0.03674134991942386,GOOD
SYN00090,L007,90,2026-01-15 00:22:30,29.967048692594982,30.89597292447034,-10.0,-3.657595121956878,81.15271766278659,Airborne Magnetic,40969.734664731826,40971.34240487804,-12.124572779205613,41000.0,5.999086170938348,1.9500668920484379,-16.190695596920467,572.1756355012272,30.0,107.5,-0.015757888523634894,GOOD
SYN00091,L007,91,2026-01-15 00:22:45,29.96677342391265,30.91083393526029,-8.571428571428571,-3.6881499456961664,84.0758530939396,Airborne Magnetic,40978.24269142006,40974.88327862573,-12.516691826671456,41000.0,5.999086170938348,1.9500668920484379,-7.2905498612196755,571.4640465070108,30.0,107.5,-0.0680833245481233,GOOD
SYN00092,L007,92,2026-01-15 00:23:00,29.966656374245066,30.925694946050243,-7.142857142857142,-3.7011424587975554,87.50311651760664,Airborne Magnetic,41015.83991878307,40978.44171468406,-12.869769146326881,41000.0,5.999086170938348,1.9500668920484379,30.659754821445187,572.8482081050188,30.0,107.5,-0.11965783214377904,GOOD
SYN00093,L007,93,2026-01-15 00:23:15,29.966780186894127,30.940555956840193,-5.714285714285714,-3.6873992547520453,86.96412247717748,Airborne Magnetic,41085.48012896109,40982.02688645953,-13.179418218831954,41000.0,5.999086170938348,1.9500668920484379,100.60961407197125,572.1155763315957,30.0,107.5,-0.16991256770295407,GOOD
SYN00094,L007,94,2026-01-15 00:23:30,29.966200865732667,30.955416967630146,-4.285714285714286,-3.7517039036741107,90.35993084857203,Airborne Magnetic,41112.233916534795,40985.53401038204,-13.441459674867238,41000.0,5.999086170938348,1.9500668920484379,127.62544310171167,577.191648338151,30.0,107.5,-0.21829324410959877,GOOD
SYN00095,L007,95,2026-01-15 00:23:45,29.96628743220529,30.970277978420096,-2.8571428571428568,-3.7420950252127128,95.29398629530101,Airborne Magnetic,41078.457721151644,40989.11504783193,-13.651969500013793,41000.0,5.999086170938348,1.9500668920484379,94.05975754370981,585.4678178376232,30.0,107.5,-0.2642662442766938,GOOD
SYN00096,L007,96,2026-01-15 00:24:00,29.966332265668377,30.98513898921005,-1.4285714285714288,-3.7371185108099656,99.44925316980229,Airborne Magnetic,41060.726996701334,40992.69145291776,-13.80732516746283,41000.0,5.999086170938348,1.9500668920484379,76.48438876084789,594.2052710477722,30.0,107.5,-0.3073245067025688,GOOD
SYN00097,L007,97,2026-01-15 00:24:15,29.96644954595117,31.0,0.0,-3.7241003994198487,100.6065442104317,Airborne Magnetic,41120.798580361254,40996.27589960058,-13.904249181860706,41000.0,5.999086170938348,1.9500668920484379,136.65289643516394,600.6065442104317,30.0,107.5,-0.34699311813105715,GOOD
SYN00098,L007,98,2026-01-15 00:24:30,29.96695297696174,31.01486101078995,1.4285714285714288,-3.668219557246852,107.39435848748326,Airborne Magnetic,41122.4999346042,40999.90320901418,-13.939849544117298,41000.0,5.999086170938348,1.9500668920484379,138.3898510403708,612.6383406095134,30.0,107.5,-0.3828345516309805,GOOD
SYN00099,L007,99,2026-01-15 00:24:45,29.96648261541865,31.029722021579904,2.8571428571428577,-3.7204296885301917,108.56120695773737,Airborne Magnetic,40995.60968974479,41003.42242745432,-13.911656678961233,41000.0,5.999086170938348,1.9500668920484379,11.471413315801568,618.3873754154151,30.0,107.5,-0.4144534923212892,GOOD
SYN00100,L007,100,2026-01-15 00:25:00,29.966672639383088,31.044583032369854,4.2857142857142865,-3.699337028477365,109.85106105408704,Airborne Magnetic,40885.30629856109,41007.014948685806,-13.817656404068263,41000.0,5.999086170938348,1.9500668920484379,-98.92597814279337,623.0193435645081,30.0,107.5,-0.4415011975162886,GOOD
SYN00101,L007,101,2026-01-15 00:25:15,29.967277104554917,31.059444043159807,5.714285714285715,-3.6322413944043466,112.74123681549118,Airborne Magnetic,40876.16870505928,41010.65347289131,-13.656318561315022,41000.0,5.999086170938348,1.9500668920484379,-108.22490948735843,627.5897829610731,30.0,107.5,-0.4636793432005103,GOOD
SYN00102,L007,102,2026-01-15 00:25:30,29.96668053076434,31.074305053949757,7.142857142857142,-3.6984610851582462,112.51459896550996,Airborne Magnetic,40930.272742433845,41014.15868177199,-13.4266209766655,41000.0,5.999086170938348,1.9500668920484379,-54.35056969744231,627.1695073780978,30.0,107.5,-0.4807433144083434,GOOD
SYN00103,L007,103,2026-01-15 00:25:45,29.96707468555336,31.08916606473971,8.571428571428573,-3.654709903577106,114.2599222881374,Airborne Magnetic,40978.05490336993,41017.773861525,-13.128068464879638,41000.0,5.999086170938348,1.9500668920484379,-6.866961273142566,626.8717288750662,30.0,107.5,-0.49250490321701346,GOOD
SYN00104,L007,104,2026-01-15 00:26:00,29.966472475373727,31.10402707552966,10.0,-3.7215552335161846,114.93984679246256,Airborne Magnetic,41007.63277183068,41021.27844476648,-12.760706648099646,41000.0,5.999086170938348,1.9500668920484379,22.343545370826416,623.9169289540218,30.0,107.5,-0.49883438459526963,GOOD
SYN00105,L008,105,2026-01-15 00:26:15,29.976218050002856,30.89597292447034,-10.0,-2.6397964496831263,87.22356020678566,Airborne Magnetic,40963.01022924249,40972.36020355031,-12.325130412842135,41000.0,5.821774357655979,0.8739828629815605,-23.790657481683244,578.2464780452264,30.0,110.0,-0.49966194721209584,GOOD
SYN00106,L008,106,2026-01-15 00:26:30,29.97594973126518,30.91083393526029,-8.571428571428571,-2.6695798295648445,88.67020761335564,Airborne Magnetic,40985.880514425335,40975.901848741865,-11.822486887395508,41000.0,5.821774357655979,0.8739828629815605,-1.423015824288828,576.0584010264268,30.0,110.0,-0.49497846342427354,GOOD
SYN00107,L008,107,2026-01-15 00:26:45,29.976169907473835,30.925694946050243,-7.142857142857142,-2.6451402704044438,83.02868524971845,Airborne Magnetic,41044.266474801254,40979.49771687245,-11.254472880463084,41000.0,5.821774357655979,0.8739828629815605,56.39493054469966,568.3737768371307,30.0,110.0,-0.48483558995017845,GOOD
SYN00108,L008,108,2026-01-15 00:27:00,29.97659489529847,30.940555956840193,-5.714285714285714,-2.5979666218701256,88.10165901988609,Airborne Magnetic,41146.4336755568,40983.11631909241,-10.623326781458704,41000.0,5.821774357655979,0.8739828629815605,157.9309852012422,573.2531128743042,30.0,110.0,-0.4693451981194244,GOOD
SYN00109,L008,109,2026-01-15 00:27:15,29.97566962374508,30.955416967630146,-4.285714285714286,-2.700671764296115,87.67305637849766,Airborne Magnetic,41187.774778824205,40986.58504252142,-9.931814982500228,41000.0,5.821774357655979,0.8739828629815605,198.58057666968415,574.5047738680767,30.0,110.0,-0.44867813998244627,GOOD
SYN00110,L008,110,2026-01-15 00:27:30,29.976448630615977,30.970277978420096,-2.8571428571428568,-2.614202001626587,93.83936687408861,Airborne Magnetic,41127.30141207143,40990.24294085552,-9.183212941203152,41000.0,5.821774357655979,0.8739828629815605,137.35860787560995,584.0131984164108,30.0,110.0,-0.42306236388927565,GOOD
SYN00111,L008,111,2026-01-15 00:27:45,29.976377752042566,30.98513898921005,-1.4285714285714288,-2.62206952327513,96.30869780638447,Airborne Magnetic,41061.31835439724,40993.806501905296,-8.381281061204978,41000.0,5.821774357655979,0.8739828629815605,70.57361832142959,591.0647156843543,30.0,110.0,-0.3927804003218276,GOOD
SYN00112,L008,112,2026-01-15 00:28:00,29.976077973463095,31.0,0.0,-2.655344945596293,96.8692573374242,Airborne Magnetic,41072.53217176817,40997.3446550544,-7.530235623315468,41000.0,5.821774357655979,0.8739828629815605,80.93639025446936,596.8692573374242,30.0,110.0,-0.35816624570983885,GOOD
SYN00113,L008,113,2026-01-15 00:28:15,29.97577097962573,31.01486101078995,1.4285714285714288,-2.689421261543959,106.34802103234085,Airborne Magnetic,41065.58854936257,41000.88200730988,-6.6347150536754,41000.0,5.821774357655979,0.8739828629815605,73.09724727922475,611.592003154371,30.0,110.0,-0.31960167860056327,GOOD
SYN00114,L008,114,2026-01-15 00:28:30,29.97631807417063,31.029722021579904,2.8571428571428577,-2.6286937670598665,106.94860503095762,Airborne Magnetic,40984.149596062794,41004.514163375796,-5.699741865729589,41000.0,5.821774357655979,0.8739828629815605,-9.276679208497459,616.7747734886354,30.0,110.0,-0.2775120488132128,GOOD
SYN00115,L008,115,2026-01-15 00:28:45,29.976101273371793,31.044583032369854,4.2857142857142865,-2.6527586557309735,110.24874135044557,Airborne Magnetic,40916.102642671955,41008.061527058555,-4.730680659625768,41000.0,5.821774357655979,0.8739828629815605,-78.29269380543957,623.4170238608666,30.0,110.0,-0.2323615860218843,GOOD
SYN00116,L008,116,2026-01-15 00:29:00,29.97637592883861,31.059444043159807,5.714285714285715,-2.6222718989142333,111.58853879821125,Airborne Magnetic,40910.61838444421,41011.6634423868,-3.7331926053248456,41000.0,5.821774357655979,0.8739828629815605,-84.77444008748245,626.4370849437931,30.0,110.0,-0.18464827951117851,GOOD
SYN00117,L008,117,2026-01-15 00:29:15,29.976299956202276,31.074305053949757,7.142857142857142,-2.6307048615474837,113.95355419254273,Airborne Magnetic,40958.26016572851,41015.226437995596,-2.7131868737830507,41000.0,5.821774357655979,0.8739828629815605,-38.152664534721055,628.6084626051305,30.0,110.0,-0.1348983855785119,GOOD
SYN00118,L008,118,2026-01-15 00:29:30,29.97686929917373,31.08916606473971,8.571428571428573,-2.5675077917155846,116.67453045462224,Airborne Magnetic,41002.6799191727,41018.861063636854,-1.6767695136230212,41000.0,5.821774357655979,0.8739828629815605,5.230671549300664,629.2863370415511,30.0,110.0,-0.0836606231639979,GOOD
SYN00119,L008,119,2026-01-15 00:29:45,29.97620582727507,31.10402707552966,10.0,-2.6411531724673423,115.06131107452883,Airborne Magnetic,41020.60571894517,41022.358846827534,-0.6301902983871631,41000.0,5.821774357655979,0.8739828629815605,22.109892106539686,624.0383932360882,30.0,110.0,-0.0315001217274898,GOOD
SYN00120,L009,120,2026-01-15 00:30:00,29.985406421007873,30.89597292447034,-10.0,-1.6198872681259278,86.06973233628197,Airborne Magnetic,40983.30419886665,40973.38011273187,0.42021190854192986,41000.0,5.346039145130208,2.5984674081149164,-14.5175456337717,577.0926501747226,30.0,112.5,0.021007811875028384,GOOD
SYN00121,L009,121,2026-01-15 00:30:15,29.98583985276556,30.91083393526029,-8.571428571428571,-1.5717763430228004,85.73295096157295,Airborne Magnetic,41001.91101951037,40976.999652228405,1.4680647082032925,41000.0,5.346039145130208,2.5984674081149164,3.041422210280248,573.1211443746441,30.0,112.5,0.07328403876714089,GOOD
SYN00122,L009,122,2026-01-15 00:30:30,29.98585452701746,30.925694946050243,-7.142857142857142,-1.5701475010621826,88.21937303766043,Airborne Magnetic,41061.41403562772,40980.57270964179,2.5070180663884054,41000.0,5.346039145130208,2.5984674081149164,61.50548496944549,573.5644646250727,30.0,112.5,0.1247519756931689,GOOD
SYN00123,L009,123,2026-01-15 00:30:45,29.986265046257554,30.940555956840193,-5.714285714285714,-1.5245798654114355,86.41575443034576,Airborne Magnetic,41160.61510965591,40984.18970584887,3.530799983175906,41000.0,5.346039145130208,2.5984674081149164,159.68277708084798,571.5672082847639,30.0,112.5,0.17484395447198822,GOOD
SYN00124,L009,124,2026-01-15 00:31:00,29.986076189922663,30.955416967630146,-4.285714285714286,-1.54554291858447,86.56940285397893,Airborne Magnetic,41207.38520057683,40987.740171367135,4.533271357307207,41000.0,5.346039145130208,2.5984674081149164,205.45039662763457,573.4011203435579,30.0,112.5,0.22300748312158775,GOOD
SYN00125,L009,125,2026-01-15 00:31:15,29.98590385111662,30.970277978420096,-2.8571428571428568,-1.5646725260550727,94.81451163519186,Airborne Magnetic,41142.87704856687,40991.29247033109,5.5084794797672405,41000.0,5.346039145130208,2.5984674081149164,139.96703649522107,584.988343177514,30.0,112.5,0.26871133959698096,GOOD
SYN00126,L009,126,2026-01-15 00:31:30,29.98630256529034,30.98513898921005,-1.4285714285714288,-1.5204152527722705,95.68756390946486,Airborne Magnetic,41064.41342404914,40994.9081561758,6.450709605791763,41000.0,5.346039145130208,2.5984674081149164,60.56118185146198,590.4435817874347,30.0,112.5,0.31145143093028854,GOOD
SYN00127,L009,127,2026-01-15 00:31:45,29.985346865850506,31.0,0.0,-1.626497890593967,102.55448446727354,Airborne Magnetic,41040.56854141566,40998.3735021094,7.354534075345924,41000.0,5.346039145130208,2.5984674081149164,35.812474748428315,602.5544844672736,30.0,112.5,0.3507563531493021,GOOD
SYN00128,L009,128,2026-01-15 00:32:00,29.985544707840262,31.01486101078995,1.4285714285714288,-1.604537429731043,105.04120450920624,Airborne Magnetic,41034.26577950959,41001.966891141696,8.214858478681023,41000.0,5.346039145130208,2.5984674081149164,28.649388439017745,610.2851866312363,30.0,112.5,0.38619259065114514,GOOD
SYN00129,L009,129,2026-01-15 00:32:15,29.985441347692998,31.029722021579904,2.8571428571428577,-1.6160104060772742,107.69379472397188,Airborne Magnetic,40996.470665047644,41005.52684673678,9.02696439558368,41000.0,5.346039145130208,2.5984674081149164,-9.957831939824867,617.5199631816497,30.0,112.5,0.4173692976842681,GOOD
SYN00130,L009,130,2026-01-15 00:32:30,29.985634776932006,31.044583032369854,4.2857142857142865,-1.5945397605472837,111.80244983624854,Airborne Magnetic,40967.47665268197,41009.119745953736,9.78654827403471,41000.0,5.346039145130208,2.5984674081149164,-39.71142818395009,624.9707323466696,30.0,112.5,0.4439426092011878,GOOD
SYN00131,L009,131,2026-01-15 00:32:45,29.985279145816907,31.059444043159807,5.714285714285715,-1.6340148143233055,117.43241732412504,Airborne Magnetic,40967.097575669504,41012.6516994714,10.489756055785225,41000.0,5.346039145130208,2.5984674081149164,-40.79371297816823,632.2809634697069,30.0,112.5,0.46561943353520424,GOOD
SYN00132,L009,132,2026-01-15 00:33:00,29.98600413215722,31.074305053949757,7.142857142857142,-1.5535413305484769,119.20064909782556,Airborne Magnetic,41002.64056185657,41016.3036015266,11.133213202376574,41000.0,5.346039145130208,2.5984674081149164,-5.894183937689999,633.8555575104134,30.0,112.5,0.48216068506957827,GOOD
SYN00133,L009,133,2026-01-15 00:33:15,29.985695168681936,31.08916606473971,8.571428571428573,-1.587836276305004,115.76157754041584,Airborne Magnetic,41020.700048474595,41019.84073515227,11.714049824873527,41000.0,5.346039145130208,2.5984674081149164,11.584466057839851,628.3733841273446,30.0,112.5,0.49338392124428454,GOOD
SYN00134,L009,134,2026-01-15 00:33:30,29.985245228646836,31.10402707552966,10.0,-1.6377796202011594,115.55950623258256,Airborne Magnetic,41041.21828156656,41023.3622203798,12.22992067350052,41000.0,5.346039145130208,2.5984674081149164,31.586828301176244,624.5365883941419,30.0,112.5,0.4991653548153386,GOOD
SYN00135,L010,135,2026-01-15 00:33:45,29.99489244186737,30.89597292447034,-10.0,-0.5669389527219866,87.35429898356898,Airborne Magnetic,40993.541816184304,40974.433061047275,12.679019798888675,41000.0,4.596266658713868,1.7661178334665406,-17.371085781117454,578.3772168220096,30.0,115.0,0.4994412191723887,GOOD
SYN00136,L010,136,2026-01-15 00:34:00,29.995371394274095,30.91083393526029,-8.571428571428571,-0.5137752355756772,83.10618496669116,Airborne Magnetic,41008.734025574595,40978.057653335854,13.060089754146542,41000.0,4.596266658713868,1.7661178334665406,-2.559946346083035,570.4943783797625,30.0,115.0,0.49420847165572945,GOOD
SYN00137,L010,137,2026-01-15 00:34:15,29.99556044390308,30.925694946050243,-7.142857142857142,-0.4927907267579097,86.02871911697973,Airborne Magnetic,41052.6080678758,40981.6500664161,13.372425265830554,41000.0,4.596266658713868,1.7661178334665406,41.00176044343881,571.3738107043919,30.0,115.0,0.483524827115469,GOOD
SYN00138,L010,138,2026-01-15 00:34:30,29.99597795897472,30.940555956840193,-5.714285714285714,-0.4464465538060135,86.83397437384572,Airborne Magnetic,41125.19543723343,40985.26783916048,13.615871361465535,41000.0,4.596266658713868,1.7661178334665406,113.34568370543185,571.9854282282639,30.0,115.0,0.46750812134270747,GOOD
SYN00139,L010,139,2026-01-15 00:34:45,29.99630845683934,30.955416967630146,-4.285714285714286,-0.40976129083339174,89.9237785850353,Airborne Magnetic,41154.809260426024,40988.87595299489,13.790816000898722,41000.0,4.596266658713868,1.7661178334665406,142.78456225859466,576.7554960746143,30.0,115.0,0.44633501139379167,GOOD
SYN00140,L010,140,2026-01-15 00:35:00,29.99540775304376,30.970277978420096,-2.8571428571428568,-0.5097394121426451,90.80234256736661,Airborne Magnetic,41117.290914955374,40992.347403445005,13.898177317808726,41000.0,4.596266658713868,1.7661178334665406,105.15885547103154,580.9761741096888,30.0,115.0,0.4202390271424899,GOOD
SYN00141,L010,141,2026-01-15 00:35:15,29.994901825997523,30.98513898921005,-1.4285714285714288,-0.5658973142749595,92.98050167934196,Airborne Magnetic,41052.81502953551,40995.862674114294,13.939385635487234,41000.0,4.596266658713868,1.7661178334665406,40.64176173348734,587.7365195573118,30.0,115.0,0.3895079955505838,GOOD
SYN00142,L010,142,2026-01-15 00:35:30,29.99449011134502,31.0,0.0,-0.6115976407029373,95.97635265615801,Airborne Magnetic,41033.72362695044,40999.3884023593,13.916360476932692,41000.0,4.596266658713868,1.7661178334665406,21.57338430697475,595.976352656158,30.0,115.0,0.3544808660660164,GOOD
SYN00143,L010,143,2026-01-15 00:35:45,29.99535488891009,31.01486101078995,1.4285714285714288,-0.5156073309799315,101.82189603711187,Airborne Magnetic,41026.56781931522,41003.05582124045,13.831482842730056,41000.0,4.596266658713868,1.7661178334665406,14.502454305954434,607.065878159142,30.0,115.0,0.315543972163026,GOOD
SYN00144,L010,144,2026-01-15 00:36:00,29.99496546456499,31.029722021579904,2.8571428571428577,-0.558833433286098,106.82728381994167,Airborne Magnetic,41020.77624570552,41006.58402370957,13.687563080554254,41000.0,4.596266658713868,1.7661178334665406,8.854800458436348,616.6534522776194,30.0,115.0,0.27312677025779536,GOOD
SYN00145,L010,145,2026-01-15 00:36:15,29.99510873801909,31.044583032369854,4.2857142857142865,-0.5429300798808724,110.30819293872514,Airborne Magnetic,41009.77441275444,41010.171355634404,13.487804716876926,41000.0,4.596266658713868,1.7661178334665406,-1.947274128965529,623.4764754491462,30.0,115.0,0.2276971029974555,GOOD
SYN00146,L010,146,2026-01-15 00:36:30,29.995037840887964,31.059444043159807,5.714285714285715,-0.5507996614360773,117.18821149815403,Airborne Magnetic,41012.405740261296,41013.73491462428,13.235764664065918,41000.0,4.596266658713868,1.7661178334665406,0.9360934306960358,632.0367576437359,30.0,115.0,0.17975603916624497,GOOD
SYN00147,L010,147,2026-01-15 00:36:45,29.995207680856485,31.074305053949757,7.142857142857142,-0.5319474249303404,117.05435599840901,Airborne Magnetic,41025.19984613957,41017.32519543221,12.935310254080154,41000.0,4.596266658713868,1.7661178334665406,14.030653718959929,631.7092644109969,30.0,115.0,0.12983234712232308,GOOD
SYN00148,L010,148,2026-01-15 00:37:00,29.99564255333115,31.08916606473971,8.571428571428573,-0.4836765802421792,113.47780109825447,Airborne Magnetic,41033.47067952388,41020.94489484833,12.590573582965375,41000.0,4.596266658713868,1.7661178334665406,22.64622377438265,626.0896076851833,30.0,115.0,0.07847666272075253,GOOD
SYN00149,L010,149,2026-01-15 00:37:15,29.995315010389408,31.10402707552966,10.0,-0.5200338467758712,115.71099279616527,Airborne Magnetic,41039.81603082609,41024.47996615322,12.205903677989827,41000.0,4.596266658713868,1.7661178334665406,29.37624498156858,624.6880749577247,30.0,115.0,0.026255416047832093,GOOD
SYN00150,L011,150,2026-01-15 00:37:30,30.00468441798191,30.89597292447034,-10.0,0.5199703959921375,84.17028032619275,Airborne Magnetic,40989.24524725477,40975.519970395995,11.785817021224512,41000.0,3.610890138912289,0.6586300183943643,-21.88193974806661,575.1931981646334,30.0,117.5,-0.026255416047832367,GOOD
SYN00151,L011,151,2026-01-15 00:37:45,30.004368375129374,30.91083393526029,-8.571428571428571,0.4848896393606525,84.0290463811584,Airborne Magnetic,41000.06965977486,40979.05631821079,11.334946979433333,41000.0,3.610890138912289,0.6586300183943643,-10.60665718617845,571.4172397942297,30.0,117.5,-0.07847666272075281,GOOD
SYN00152,L011,152,2026-01-15 00:38:00,30.00413809433951,30.925694946050243,-7.142857142857142,0.45932847168551066,85.54280583088531,Airborne Magnetic,41023.015082572405,40982.60218561454,10.857992700122983,41000.0,3.610890138912289,0.6586300183943643,12.815719890672812,570.8878974182975,30.0,117.5,-0.12983234712232333,GOOD
SYN00153,L011,153,2026-01-15 00:38:15,30.00456633759559,30.940555956840193,-5.714285714285714,0.5068634731107517,87.93338029832086,Airborne Magnetic,41064.62778641122,40986.2211491874,10.359668037406006,41000.0,3.610890138912289,0.6586300183943643,54.926748392211195,573.084834152739,30.0,117.5,-0.17975603916624439,GOOD
SYN00154,L011,154,2026-01-15 00:38:30,30.00472220258956,30.955416967630146,-4.285714285714286,0.5241644874409521,88.43066003869727,Airborne Magnetic,41085.50779982534,40989.80987877316,9.844651068917646,41000.0,3.610890138912289,0.6586300183943643,76.3217787748171,575.2623775282763,30.0,117.5,-0.22769710299745494,GOOD
SYN00155,L011,155,2026-01-15 00:38:45,30.0053786755497,30.970277978420096,-2.8571428571428568,0.5970329860168803,94.37542876510223,Airborne Magnetic,41060.751003312405,40993.45417584316,9.317534756429534,41000.0,3.610890138912289,0.6586300183943643,52.09209857436774,584.5492603074244,30.0,117.5,-0.2731267702577948,GOOD
SYN00156,L011,156,2026-01-15 00:39:00,30.004788529462456,30.98513898921005,-1.4285714285714288,0.5315267703326004,93.65627539675359,Airborne Magnetic,41036.0686280225,40996.960098198906,8.782779288121638,41000.0,3.610890138912289,0.6586300183943643,27.944478752770852,588.4122932747234,30.0,117.5,-0.3155439721630262,GOOD
SYN00157,L011,157,2026-01-15 00:39:15,30.005095724053284,31.0,0.0,0.5656253699146072,99.8995530507416,Airborne Magnetic,41020.194668788135,41000.56562536991,8.244666619876428,41000.0,3.610890138912289,0.6586300183943643,12.608632186655926,599.8995530507416,30.0,117.5,-0.3544808660660166,GOOD
SYN00158,L011,158,2026-01-15 00:39:30,30.004561657347136,31.01486101078995,1.4285714285714288,0.5063439655321189,109.04762145698032,Airborne Magnetic,41031.37182388138,41004.07777253696,7.707257706677892,41000.0,3.610890138912289,0.6586300183943643,24.32319619309685,614.2916035790105,30.0,117.5,-0.38950799555058396,GOOD
SYN00159,L011,159,2026-01-15 00:39:45,30.00431457692628,31.029722021579904,2.8571428571428577,0.47891803881700395,107.98324358065027,Airborne Magnetic,41036.71974531324,41007.62177518167,7.174352883528885,41000.0,3.610890138912289,0.6586300183943643,30.20402244810514,617.8094120383281,30.0,117.5,-0.42023902714249006,GOOD
SYN00160,L011,160,2026-01-15 00:40:00,30.004393793864725,31.044583032369854,4.2857142857142865,0.48771111898439007,113.55487688546195,Airborne Magnetic,41037.78934156519,41011.20199683327,6.649455818598053,41000.0,3.610890138912289,0.6586300183943643,31.798515764991794,626.7231593958829,30.0,117.5,-0.4463350113937918,GOOD
SYN00161,L011,161,2026-01-15 00:40:15,30.004480240962994,31.059444043159807,5.714285714285715,0.49730674689225485,113.28716824797574,Airborne Magnetic,41035.36081617092,41014.78302103261,6.135741419982213,41000.0,3.610890138912289,0.6586300183943643,29.883704769333168,628.1357143935576,30.0,117.5,-0.4675081213427076,GOOD
SYN00162,L011,162,2026-01-15 00:40:30,30.00550859980875,31.074305053949757,7.142857142857142,0.6114545787710916,115.77524304851372,Airborne Magnetic,41032.98163472494,41018.468597435916,5.63602803198304,41000.0,3.610890138912289,0.6586300183943643,28.004236711351883,630.4301514611016,30.0,117.5,-0.48352482711546935,GOOD
SYN00163,L011,163,2026-01-15 00:40:45,30.004445588489233,31.08916606473971,8.571428571428573,0.4934603223047095,115.09298956164295,Airborne Magnetic,41031.82645377582,41021.92203175088,5.15275420765486,41000.0,3.610890138912289,0.6586300183943643,27.332329586558377,627.7047961485717,30.0,117.5,-0.4942084716557296,GOOD
SYN00164,L011,164,2026-01-15 00:41:00,30.00504374196057,31.10402707552966,10.0,0.5598553576231388,114.45878288805515,Airborne Magnetic,41033.20028039166,41025.55985535762,4.687960292130446,41000.0,3.610890138912289,0.6586300183943643,29.170950117923827,623.4358650496144,30.0,117.5,-0.49944121917238876,GOOD
SYN00165,L012,165,2026-01-15 00:41:15,30.01389937190358,30.89597292447034,-10.0,1.542830281297572,83.22090002838148,Airborne Magnetic,40980.45527484747,40976.542830281294,4.243274996455107,41000.0,2.4404198584548027,2.615901789251688,-21.172098359738563,574.2438178668222,30.0,120.0,-0.49916535481533864,GOOD
SYN00166,L012,166,2026-01-15 00:41:30,30.014560453053477,30.91083393526029,-8.571428571428571,1.6162102889360228,85.23211264523862,Airborne Magnetic,40985.324328573086,40980.18763886036,3.819907084964978,41000.0,2.4404198584548027,2.615901789251688,-15.879676722628325,572.6203060583099,30.0,120.0,-0.49338392124428465,GOOD
SYN00167,L012,167,2026-01-15 00:41:45,30.014363472135724,30.925694946050243,-7.142857142857142,1.5943454070652876,83.24207676660706,Airborne Magnetic,41001.22658393414,40983.73720254992,3.418642241263325,41000.0,2.4404198584548027,2.615901789251688,0.4238434821329742,568.5871683540192,30.0,120.0,-0.48216068506957843,GOOD
SYN00168,L012,168,2026-01-15 00:42:00,30.01416830497761,30.940555956840193,-5.714285714285714,1.5726818525147295,87.81304486111613,Airborne Magnetic,41016.605079075765,40987.2869675668,3.039845119221957,41000.0,2.4404198584548027,2.615901789251688,16.181135745793902,572.9644987155343,30.0,120.0,-0.46561943353520413,GOOD
