Point_ID,Line_ID,Station,Date_Time,Latitude,Longitude,Easting_km_local,Northing_km_local,Elevation_m,Survey_Template,Mag_Raw_TMI_nT,Mag_Base_Station_nT,Mag_Diurnal_Correction_nT,Mag_IGRF_Reference_nT,Mag_Heading_Correction_nT,Mag_Leveling_Correction_nT,Mag_Anomaly_nT,GPS_Altitude_m,Sensor_Height_m,Heading_deg,Roll_deg,Pitch_deg,Yaw_deg,Quality_Flag
SYN00077,L006,77,2026-01-15 00:19:15,29.95738287821964,30.925694946050243,-7.142857142857142,-4.730500517620089,87.2702497411186,UAV Magnetic,41001.72342509224,40977.41235662524,-5.537986976758102,41000.0,5.868885604402833,-0.501684258533815,6.759727810463928,138.5204146963791,5.0,210.0,-1.5536304815958928,0.06996975468105032,210.0,GOOD
SYN00078,L006,78,2026-01-15 00:19:30,29.957551184779238,30.940555956840193,-5.714285714285714,-4.711818489504464,86.32942793115335,UAV Magnetic,41038.98245719439,40981.002467224775,-6.034595027650022,41000.0,5.868885604402833,-0.501684258533815,44.51536796350946,135.4875397326103,5.0,210.0,-1.461671928556248,0.1623851035883217,210.0,GOOD
SYN00079,L006,79,2026-01-15 00:19:45,29.9572142705689,30.955416967630146,-4.285714285714286,-4.749215966851967,89.80463026966099,UAV Magnetic,41052.147884663544,40984.53649831886,-6.545722842981763,41000.0,5.868885604402833,-0.501684258533815,58.19192324799032,137.28226895227525,5.0,210.0,-1.3625445637628528,0.25418034431728964,210.0,GOOD
SYN00080,L006,80,2026-01-15 00:20:00,29.95749035048864,30.970277978420096,-2.8571428571428568,-4.718571095760861,93.70439870930296,UAV Magnetic,41038.53857676233,40988.13857176138,-7.068626329413343,41000.0,5.868885604402833,-0.501684258533815,45.10551883320831,140.73468948018657,5.0,210.0,-1.2567345602097715,0.3450049337562532,210.0,GOOD
SYN00081,L006,81,2026-01-15 00:20:15,29.957087214928777,30.98513898921005,-1.4285714285714288,-4.763319142905823,98.64017798252091,UAV Magnetic,41054.52356122566,40991.66525228567,-7.600199809943115,41000.0,5.868885604402833,-0.501684258533815,61.622076777070006,146.67494429098537,5.0,210.0,-1.1447608660838835,0.4345120354685091,210.0,GOOD
SYN00082,L006,82,2026-01-15 00:20:30,29.957194916584452,31.0,0.0,-4.7513642591257605,100.162790507376,UAV Magnetic,41141.67604716284,40995.24863574087,-8.137002933686581,41000.0,5.868885604402833,-0.501684258533815,149.31136583798605,150.162790507376,5.0,210.0,-1.0271726595686657,0.5223598441741294,210.0,GOOD
SYN00083,L006,83,2026-01-15 00:20:45,29.957188183594386,31.01486101078995,1.4285714285714288,-4.752111621023091,105.94629963256394,UAV Magnetic,41149.71071420987,40998.8193169504,-8.675291936559763,41000.0,5.868885604402833,-0.501684258533815,157.88432188789545,157.91153332409948,5.0,210.0,-0.9045466553840888,0.6082128910190066,210.0,GOOD
SYN00084,L006,84,2026-01-15 00:21:00,29.956894813593813,31.029722021579904,2.8571428571428577,-4.784675691086719,108.0581252575497,UAV Magnetic,41013.52250257063,41002.35818145177,-9.211054926521376,41000.0,5.868885604402833,-0.501684258533815,22.231873238617382,161.02783448666608,5.0,210.0,-0.7774842762727943,0.691743324646682,210.0,GOOD
SYN00085,L006,85,2026-01-15 00:21:15,29.957501232378092,31.044583032369854,4.2857142857142865,-4.7173632060317345,111.49437840259658,UAV Magnetic,40897.56689313476,41005.99692250825,-9.74005082076777,41000.0,5.868885604402833,-0.501684258533815,-93.19474030300817,164.01673971998233,5.0,210.0,-0.646608703305058,0.772632163180828,210.0,GOOD
SYN00086,L006,86,2026-01-15 00:21:30,29.95715659280296,31.059444043159807,5.714285714285715,-4.755618198871266,115.81375096483018,UAV Magnetic,40883.402530183914,41009.53009608685,-10.257851520078942,41000.0,5.868885604402833,-0.501684258533815,-106.84130255453975,166.65563916337325,5.0,210.0,-0.5125618194694241,0.8505705123374223,210.0,GOOD
SYN00087,L006,87,2026-01-15 00:21:45,29.957330249184558,31.074305053949757,7.142857142857142,-4.73634234051405,111.69712749960284,UAV Magnetic,40936.26394731427,41013.12080051663,-10.759886867852103,41000.0,5.868885604402833,-0.501684258533815,-53.477850076409695,160.44696254434237,5.0,210.0,-0.37600106153923624,0.9252607450149192,210.0,GOOD
SYN00088,L006,88,2026-01-15 00:22:00,29.957498988838676,31.08916606473971,8.571428571428573,-4.717612238906921,113.65582580652115,UAV Magnetic,40985.525525663754,41016.710959189666,-11.241491908653522,41000.0,5.868885604402833,-0.501684258533815,-3.734666686128649,160.9247849735888,5.0,210.0,-0.23759619565518586,0.9964176378578535,210.0,GOOD
SYN00089,L006,89,2026-01-15 00:22:15,29.957486658934936,31.10402707552966,10.0,-4.7189808582219595,112.89099449866694,UAV Magnetic,41005.97673183776,41020.28101914178,-11.69795593373491,41000.0,5.868885604402833,-0.501684258533815,17.173003512963888,160.01422167467751,5.0,210.0,-0.09802603243814448,1.063769460453646,210.0,GOOD
SYN00090,L007,90,2026-01-15 00:22:30,29.967048692594982,30.89597292447034,-10.0,-3.657595121956878,81.15271766278659,UAV Magnetic,40969.734664731826,40971.34240487804,-12.124572779205613,41000.0,5.999086170938348,1.9500668920484379,-16.190695596920467,134.029490486776,5.0,215.0,0.042024902256950464,1.1270590130032245,215.0,GOOD
SYN00091,L007,91,2026-01-15 00:22:45,29.96677342391265,30.91083393526029,-8.571428571428571,-3.6881499456961664,84.0758530939396,UAV Magnetic,40978.24269142006,40974.88327862573,-12.516691826671456,41000.0,5.999086170938348,1.9500668920484379,-7.2905498612196755,136.80689392687194,5.0,215.0,0.18186972461769452,1.186044608502856,215.0,GOOD
SYN00092,L007,92,2026-01-15 00:23:00,29.966656374245066,30.925694946050243,-7.142857142857142,-3.7011424587975554,87.50311651760664,UAV Magnetic,41015.83991878307,40978.44171468406,-12.869769146326881,41000.0,5.999086170938348,1.9500668920484379,30.659754821445187,138.75328147286714,5.0,215.0,0.3208225617155203,1.240500995686486,215.0,GOOD
SYN00093,L007,93,2026-01-15 00:23:15,29.966780186894127,30.940555956840193,-5.714285714285714,-3.6873992547520453,86.96412247717748,UAV Magnetic,41085.48012896109,40982.02688645953,-13.179418218831954,41000.0,5.999086170938348,1.9500668920484379,100.60961407197125,136.1222342786344,5.0,215.0,0.45820191538908406,1.2902202192041026,215.0,GOOD
SYN00094,L007,94,2026-01-15 00:23:30,29.966200865732667,30.955416967630146,-4.285714285714286,-3.7517039036741107,90.35993084857203,UAV Magnetic,41112.233916534795,40985.53401038204,-13.441459674867238,41000.0,5.999086170938348,1.9500668920484379,127.62544310171167,137.8375695311863,5.0,215.0,0.5933340046714671,1.3350124137513082,215.0,GOOD
SYN00095,L007,95,2026-01-15 00:23:45,29.96628743220529,30.970277978420096,-2.8571428571428568,-3.7420950252127128,95.29398629530101,UAV Magnetic,41078.457721151644,40989.11504783193,-13.651969500013793,41000.0,5.999086170938348,1.9500668920484379,94.05975754370981,142.32427706618464,5.0,215.0,0.7255560703681913,1.374706529117529,215.0,GOOD
SYN00096,L007,96,2026-01-15 00:24:00,29.966332265668377,30.98513898921005,-1.4285714285714288,-3.7371185108099656,99.44925316980229,UAV Magnetic,41060.726996701334,40992.69145291776,-13.80732516746283,41000.0,5.999086170938348,1.9500668920484379,76.48438876084789,147.48401947826673,5.0,215.0,0.8542196255786437,1.4091509833840727,215.0,GOOD
SYN00097,L007,97,2026-01-15 00:24:15,29.96644954595117,31.0,0.0,-3.7241003994198487,100.6065442104317,UAV Magnetic,41120.798580361254,40996.27589960058,-13.904249181860706,41000.0,5.999086170938348,1.9500668920484379,136.65289643516394,150.6065442104317,5.0,215.0,0.9786936362185956,1.4382142417776371,215.0,GOOD
SYN00098,L007,98,2026-01-15 00:24:30,29.96695297696174,31.01486101078995,1.4285714285714288,-3.668219557246852,107.39435848748326,UAV Magnetic,41122.4999346042,40999.90320901418,-13.939849544117298,41000.0,5.999086170938348,1.9500668920484379,138.3898510403708,159.35959217901882,5.0,215.0,1.0983676159449254,1.4617853189687813,215.0,GOOD
SYN00099,L007,99,2026-01-15 00:24:45,29.96648261541865,31.029722021579904,2.8571428571428577,-3.7204296885301917,108.56120695773737,UAV Magnetic,40995.60968974479,41003.42242745432,-13.911656678961233,41000.0,5.999086170938348,1.9500668920484379,11.471413315801568,161.53091618685374,5.0,215.0,1.212654620303326,1.4797742028971959,215.0,GOOD
SYN00100,L007,100,2026-01-15 00:25:00,29.966672639383088,31.044583032369854,4.2857142857142865,-3.699337028477365,109.85106105408704,UAV Magnetic,40885.30629856109,41007.014948685806,-13.817656404068263,41000.0,5.999086170938348,1.9500668920484379,-98.92597814279337,162.3734223714728,5.0,215.0,1.3209941254141624,1.492112198505291,215.0,GOOD
SYN00101,L007,101,2026-01-15 00:25:15,29.967277104554917,31.059444043159807,5.714285714285715,-3.6322413944043466,112.74123681549118,UAV Magnetic,40876.16870505928,41010.65347289131,-13.656318561315022,41000.0,5.999086170938348,1.9500668920484379,-108.22490948735843,163.58312501403424,5.0,215.0,1.4228547770778648,1.4987521900674774,215.0,GOOD
SYN00102,L007,102,2026-01-15 00:25:30,29.96668053076434,31.074305053949757,7.142857142857142,-3.6984610851582462,112.51459896550996,UAV Magnetic,40930.272742433845,41014.15868177199,-13.4266209766655,41000.0,5.999086170938348,1.9500668920484379,-54.35056969744231,161.26443401024946,5.0,215.0,1.5177369968167833,1.4996688211133617,215.0,GOOD
SYN00103,L007,103,2026-01-15 00:25:45,29.96707468555336,31.08916606473971,8.571428571428573,-3.654709903577106,114.2599222881374,UAV Magnetic,40978.05490336993,41017.773861525,-13.128068464879638,41000.0,5.999086170938348,1.9500668920484379,-6.866961273142566,161.52888145520507,5.0,215.0,1.6051754320721143,1.4948585912577759,215.0,GOOD
SYN00104,L007,104,2026-01-15 00:26:00,29.966472475373727,31.10402707552966,10.0,-3.7215552335161846,114.93984679246256,UAV Magnetic,41007.63277183068,41021.27844476648,-12.760706648099646,41000.0,5.999086170938348,1.9500668920484379,22.343545370826416,162.06307396847313,5.0,215.0,1.6847412385388238,1.4843398695678756,215.0,GOOD
SYN00105,L008,105,2026-01-15 00:26:15,29.976218050002856,30.89597292447034,-10.0,-2.6397964496831263,87.22356020678566,UAV Magnetic,40963.01022924249,40972.36020355031,-12.325130412842135,41000.0,5.821774357655979,0.8739828629815605,-23.790657481683244,140.1003330307751,5.0,220.0,1.756044183444801,1.4681528244162592,220.0,GOOD
SYN00106,L008,106,2026-01-15 00:26:30,29.97594973126518,30.91083393526029,-8.571428571428571,-2.6695798295648445,88.67020761335564,UAV Magnetic,40985.880514425335,40975.901848741865,-11.822486887395508,41000.0,5.821774357655979,0.8739828629815605,-1.423015824288828,141.40124844628798,5.0,220.0,1.818734559458647,1.446359270087976,220.0,GOOD
SYN00107,L008,107,2026-01-15 00:26:45,29.976169907473835,30.925694946050243,-7.142857142857142,-2.6451402704044438,83.02868524971845,UAV Magnetic,41044.266474801254,40979.49771687245,-11.254472880463084,41000.0,5.821774357655979,0.8739828629815605,56.39493054469966,134.27885020497894,5.0,220.0,1.8725048998392702,1.4190424307272043,220.0,GOOD
SYN00108,L008,108,2026-01-15 00:27:00,29.97659489529847,30.940555956840193,-5.714285714285714,-2.5979666218701256,88.10165901988609,UAV Magnetic,41146.4336755568,40983.11631909241,-10.623326781458704,41000.0,5.821774357655979,0.8739828629815605,157.9309852012422,137.259770821343,5.0,220.0,1.9170914864153152,1.3863066225250145,220.0,GOOD
SYN00109,L008,109,2026-01-15 00:27:15,29.97566962374508,30.955416967630146,-4.285714285714286,-2.700671764296115,87.67305637849766,UAV Magnetic,41187.774778824205,40986.58504252142,-9.931814982500228,41000.0,5.821774357655979,0.8739828629815605,198.58057666968415,135.15069506111192,5.0,220.0,1.952275642998464,1.348276855361877,220.0,GOOD
SYN00110,L008,110,2026-01-15 00:27:30,29.976448630615977,30.970277978420096,-2.8571428571428568,-2.614202001626587,93.83936687408861,UAV Magnetic,41127.30141207143,40990.24294085552,-9.183212941203152,41000.0,5.821774357655979,0.8739828629815605,137.35860787560995,140.86965764497225,5.0,220.0,1.9778848078870575,1.305098355426128,220.0,GOOD
SYN00111,L008,111,2026-01-15 00:27:45,29.976377752042566,30.98513898921005,-1.4285714285714288,-2.62206952327513,96.30869780638447,UAV Magnetic,41061.31835439724,40993.806501905296,-8.381281061204978,41000.0,5.821774357655979,0.8739828629815605,70.57361832142959,144.34346411484893,5.0,220.0,1.9937933801998926,1.2569360106314091,220.0,GOOD
SYN00112,L008,112,2026-01-15 00:28:00,29.976077973463095,31.0,0.0,-2.655344945596293,96.8692573374242,UAV Magnetic,41072.53217176817,40997.3446550544,-7.530235623315468,41000.0,5.821774357655979,0.8739828629815605,80.93639025446936,146.8692573374242,5.0,220.0,1.9999233358893331,1.2039737409508806,220.0,GOOD
SYN00113,L008,113,2026-01-15 00:28:15,29.97577097962573,31.01486101078995,1.4285714285714288,-2.689421261543959,106.34802103234085,UAV Magnetic,41065.58854936257,41000.88200730988,-6.6347150536754,41000.0,5.821774357655979,0.8739828629815605,73.09724727922475,158.3132547238764,5.0,220.0,1.9962446104124827,1.146413796072753,220.0,GOOD
SYN00114,L008,114,2026-01-15 00:28:30,29.97631807417063,31.029722021579904,2.8571428571428577,-2.6286937670598665,106.94860503095762,UAV Magnetic,40984.149596062794,41004.514163375796,-5.699741865729589,41000.0,5.821774357655979,0.8739828629815605,-9.276679208497459,159.918314260074,5.0,220.0,1.9827752461835948,1.0844759830592032,220.0,GOOD
SYN00115,L008,115,2026-01-15 00:28:45,29.976101273371793,31.044583032369854,4.2857142857142865,-2.6527586557309735,110.24874135044557,UAV Magnetic,40916.102642671955,41008.061527058555,-4.730680659625768,41000.0,5.821774357655979,0.8739828629815605,-78.29269380543957,162.77110266783134,5.0,220.0,1.9595813040845351,1.0183968269580816,220.0,GOOD
SYN00116,L008,116,2026-01-15 00:29:00,29.97637592883861,31.059444043159807,5.714285714285715,-2.6222718989142333,111.58853879821125,UAV Magnetic,40910.61838444421,41011.6634423868,-3.7331926053248456,41000.0,5.821774357655979,0.8739828629815605,-84.77444008748245,162.4304269967543,5.0,220.0,1.9267765394673007,0.9484286675727833,220.0,GOOD
SYN00117,L008,117,2026-01-15 00:29:15,29.976299956202276,31.074305053949757,7.142857142857142,-2.6307048615474837,113.95355419254273,UAV Magnetic,40958.26016572851,41015.226437995596,-2.7131868737830507,41000.0,5.821774357655979,0.8739828629815605,-38.152664534721055,162.70338923728224,5.0,220.0,1.8845218442376412,0.8748386958395276,220.0,GOOD
SYN00118,L008,118,2026-01-15 00:29:30,29.97686929917373,31.08916606473971,8.571428571428573,-2.5675077917155846,116.67453045462224,UAV Magnetic,41002.6799191727,41018.861063636854,-1.6767695136230212,41000.0,5.821774357655979,0.8739828629815605,5.230671549300664,163.9434896216899,5.0,220.0,1.8330244577561092,0.7979079334918625,220.0,GOOD
SYN00119,L008,119,2026-01-15 00:29:45,29.97620582727507,31.10402707552966,10.0,-2.6411531724673423,115.06131107452883,UAV Magnetic,41020.60571894517,41022.358846827534,-0.6301902983871631,41000.0,5.821774357655979,0.8739828629815605,22.109892106539686,162.1845382505394,5.0,220.0,1.7725369504266988,0.7179301599088145,220.0,GOOD
SYN00120,L009,120,2026-01-15 00:30:00,29.985406421007873,30.89597292447034,-10.0,-1.6198872681259278,86.06973233628197,UAV Magnetic,40983.30419886665,40973.38011273187,0.42021190854192986,41000.0,5.346039145130208,2.5984674081149164,-14.5175456337717,138.94650516027139,5.0,225.0,1.7033559849580646,0.6352107902447628,225.0,GOOD
SYN00121,L009,121,2026-01-15 00:30:15,29.98583985276556,30.91083393526029,-8.571428571428571,-1.5717763430228004,85.73295096157295,UAV Magnetic,41001.91101951037,40976.999652228405,1.4680647082032925,41000.0,5.346039145130208,2.5984674081149164,3.041422210280248,138.4639917945053,5.0,225.0,1.6258208613728073,0.5500657091252006,225.0,GOOD
SYN00122,L009,122,2026-01-15 00:30:30,29.98585452701746,30.925694946050243,-7.142857142857142,-1.5701475010621826,88.21937303766043,UAV Magnetic,41061.41403562772,40980.57270964179,2.5070180663884054,41000.0,5.346039145130208,2.5984674081149164,61.50548496944549,139.46953799292092,5.0,225.0,1.5403118529007984,0.4628200643622002,225.0,GOOD
SYN00123,L009,123,2026-01-15 00:30:45,29.986265046257554,30.940555956840193,-5.714285714285714,-1.5245798654114355,86.41575443034576,UAV Magnetic,41160.61510965591,40984.18970584887,3.530799983175906,41000.0,5.346039145130208,2.5984674081149164,159.68277708084798,135.5738662318027,5.0,225.0,1.4472483409182593,0.37380702529607346,225.0,GOOD
SYN00124,L009,124,2026-01-15 00:31:00,29.986076189922663,30.955416967630146,-4.285714285714286,-1.54554291858447,86.56940285397893,UAV Magnetic,41207.38520057683,40987.740171367135,4.533271357307207,41000.0,5.346039145130208,2.5984674081149164,205.45039662763457,134.04704153659318,5.0,225.0,1.3470867580798223,0.28336651050482387,225.0,GOOD
SYN00125,L009,125,2026-01-15 00:31:15,29.98590385111662,30.970277978420096,-2.8571428571428568,-1.5646725260550727,94.81451163519186,UAV Magnetic,41142.87704856687,40991.29247033109,5.5084794797672405,41000.0,5.346039145130208,2.5984674081149164,139.96703649522107,141.8448024060755,5.0,225.0,1.2403183497315158,0.1918438897399451,225.0,GOOD
SYN00126,L009,126,2026-01-15 00:31:30,29.98630256529034,30.98513898921005,-1.4285714285714288,-1.5204152527722705,95.68756390946486,UAV Magnetic,41064.41342404914,40994.9081561758,6.450709605791763,41000.0,5.346039145130208,2.5984674081149164,60.56118185146198,143.7223302179293,5.0,225.0,1.1274667645839316,0.09958866504553612,225.0,GOOD
SYN00127,L009,127,2026-01-15 00:31:45,29.985346865850506,31.0,0.0,-1.626497890593967,102.55448446727354,UAV Magnetic,41040.56854141566,40998.3735021094,7.354534075345924,41000.0,5.346039145130208,2.5984674081149164,35.812474748428315,152.55448446727354,5.0,225.0,1.0090854864621535,0.006953136097248295,225.0,GOOD
SYN00128,L009,128,2026-01-15 00:32:00,29.985544707840262,31.01486101078995,1.4285714285714288,-1.604537429731043,105.04120450920624,UAV Magnetic,41034.26577950959,41001.966891141696,8.214858478681023,41000.0,5.346039145130208,2.5984674081149164,28.649388439017745,157.0064382007418,5.0,225.0,0.8857551197285146,-0.085708945142249,225.0,GOOD
SYN00129,L009,129,2026-01-15 00:32:15,29.985441347692998,31.029722021579904,2.8571428571428577,-1.6160104060772742,107.69379472397188,UAV Magnetic,40996.470665047644,41005.52684673678,9.02696439558368,41000.0,5.346039145130208,2.5984674081149164,-9.957831939824867,160.66350395308825,5.0,225.0,0.7580805416919173,-0.1780437253137178,225.0,GOOD
SYN00130,L009,130,2026-01-15 00:32:30,29.985634776932006,31.044583032369854,4.2857142857142865,-1.5945397605472837,111.80244983624854,UAV Magnetic,40967.47665268197,41009.119745953736,9.78654827403471,41000.0,5.346039145130208,2.5984674081149164,-39.71142818395009,164.3248111536343,5.0,225.0,0.6266879359697646,-0.2696986009389974,225.0,GOOD
SYN00131,L009,131,2026-01-15 00:32:45,29.985279145816907,31.059444043159807,5.714285714285715,-1.6340148143233055,117.43241732412504,UAV Magnetic,40967.097575669504,41012.6516994714,10.489756055785225,41000.0,5.346039145130208,2.5984674081149164,-40.79371297816823,168.2743055226681,5.0,225.0,0.4922217213525181,-0.3603235649256859,225.0,GOOD
SYN00132,L009,132,2026-01-15 00:33:00,29.98600413215722,31.074305053949757,7.142857142857142,-1.5535413305484769,119.20064909782556,UAV Magnetic,41002.64056185657,41016.3036015266,11.133213202376574,41000.0,5.346039145130208,2.5984674081149164,-5.894183937689999,167.95048414256507,5.0,225.0,0.35534139123333464,-0.4495725431568532,225.0,GOOD
SYN00133,L009,133,2026-01-15 00:33:15,29.985695168681936,31.08916606473971,8.571428571428573,-1.587836276305004,115.76157754041584,UAV Magnetic,41020.700048474595,41019.84073515227,11.714049824873527,41000.0,5.346039145130208,2.5984674081149164,11.584466057839851,163.0305367074835,5.0,225.0,0.21671827910383076,-0.5371047160617164,225.0,GOOD
SYN00134,L009,134,2026-01-15 00:33:30,29.985245228646836,31.10402707552966,10.0,-1.6377796202011594,115.55950623258256,UAV Magnetic,41041.21828156656,41023.3622203798,12.22992067350052,41000.0,5.346039145130208,2.5984674081149164,31.586828301176244,162.68273340859315,5.0,225.0,0.07703226597983233,-0.6225858201205066,225.0,GOOD
SYN00135,L010,135,2026-01-15 00:33:45,29.99489244186737,30.89597292447034,-10.0,-0.5669389527219866,87.35429898356898,UAV Magnetic,40993.541816184304,40974.433061047275,12.679019798888675,41000.0,4.596266658713868,1.7661178334665406,-17.371085781117454,140.2310718075584,5.0,230.0,-0.06303155409453957,-0.705689424333426,230.0,GOOD
SYN00136,L010,136,2026-01-15 00:34:00,29.995371394274095,30.91083393526029,-8.571428571428571,-0.5137752355756772,83.10618496669116,UAV Magnetic,41008.734025574595,40978.057653335854,13.060089754146542,41000.0,4.596266658713868,1.7661178334665406,-2.559946346083035,135.8372257996235,5.0,230.0,-0.2027862341101766,-0.7860981767791427,230.0,GOOD
SYN00137,L010,137,2026-01-15 00:34:15,29.99556044390308,30.925694946050243,-7.142857142857142,-0.4927907267579097,86.02871911697973,UAV Magnetic,41052.6080678758,40981.6500664161,13.372425265830554,41000.0,4.596266658713868,1.7661178334665406,41.00176044343881,137.27888407224023,5.0,230.0,-0.3415463432442143,-0.8635050165025748,230.0,GOOD
SYN00138,L010,138,2026-01-15 00:34:30,29.99597795897472,30.940555956840193,-5.714285714285714,-0.4464465538060135,86.83397437384572,UAV Magnetic,41125.19543723343,40985.26783916048,13.615871361465535,41000.0,4.596266658713868,1.7661178334665406,113.34568370543185,135.99208617530263,5.0,230.0,-0.47863132857511614,-0.9376143461040297,230.0,GOOD
SYN00139,L010,139,2026-01-15 00:34:45,29.99630845683934,30.955416967630146,-4.285714285714286,-0.40976129083339174,89.9237785850353,UAV Magnetic,41154.809260426024,40988.87595299489,13.790816000898722,41000.0,4.596266658713868,1.7661178334665406,142.78456225859466,137.40141726764952,5.0,230.0,-0.6133688528739161,-1.0081431605518982,230.0,GOOD
SYN00140,L010,140,2026-01-15 00:35:00,29.99540775304376,30.970277978420096,-2.8571428571428568,-0.5097394121426451,90.80234256736661,UAV Magnetic,41117.290914955374,40992.347403445005,13.898177317808726,41000.0,4.596266658713868,1.7661178334665406,105.15885547103154,137.83263333825025,5.0,230.0,-0.7450980921013793,-1.074822127908218,230.0,GOOD
SYN00141,L010,141,2026-01-15 00:35:15,29.994901825997523,30.98513898921005,-1.4285714285714288,-0.5658973142749595,92.98050167934196,UAV Magnetic,41052.81502953551,40995.862674114294,13.939385635487234,41000.0,4.596266658713868,1.7661178334665406,40.64176173348734,141.0152679878064,5.0,230.0,-0.8731729764383951,-1.137396617840127,230.0,GOOD
SYN00142,L010,142,2026-01-15 00:35:30,29.99449011134502,31.0,0.0,-0.6115976407029373,95.97635265615801,UAV Magnetic,41033.72362695044,40999.3884023593,13.916360476932692,41000.0,4.596266658713868,1.7661178334665406,21.57338430697475,145.976352656158,5.0,230.0,-0.996965358953858,-1.1956276739895444,230.0,GOOD
SYN00143,L010,143,2026-01-15 00:35:45,29.99535488891009,31.01486101078995,1.4285714285714288,-0.5156073309799315,101.82189603711187,UAV Magnetic,41026.56781931522,41003.05582124045,13.831482842730056,41000.0,4.596266658713868,1.7661178334665406,14.502454305954434,153.78712972864741,5.0,230.0,-1.1158680963692669,-1.2492929264878576,230.0,GOOD
SYN00144,L010,144,2026-01-15 00:36:00,29.99496546456499,31.029722021579904,2.8571428571428577,-0.558833433286098,106.82728381994167,UAV Magnetic,41020.77624570552,41006.58402370957,13.687563080554254,41000.0,4.596266658713868,1.7661178334665406,8.854800458436348,159.79699304905805,5.0,230.0,-1.2292980268102751,-1.298187441130944,230.0,GOOD
SYN00145,L010,145,2026-01-15 00:36:15,29.99510873801909,31.044583032369854,4.2857142857142865,-0.5429300798808724,110.30819293872514,UAV Magnetic,41009.77441275444,41010.171355634404,13.487804716876926,41000.0,4.596266658713868,1.7661178334665406,-1.947274128965529,162.8305542561109,5.0,230.0,-1.3366988299407754,-1.3421245019717498,230.0,GOOD
SYN00146,L010,146,2026-01-15 00:36:30,29.995037840887964,31.059444043159807,5.714285714285715,-0.5507996614360773,117.18821149815403,UAV Magnetic,41012.405740261296,41013.73491462428,13.235764664065918,41000.0,4.596266658713868,1.7661178334665406,0.9360934306960358,168.0300996966971,5.0,230.0,-1.4375437554518933,-1.380936324341877,230.0,GOOD
SYN00147,L010,147,2026-01-15 00:36:45,29.995207680856485,31.074305053949757,7.142857142857142,-0.5319474249303404,117.05435599840901,UAV Magnetic,41025.19984613957,41017.32519543221,12.935310254080154,41000.0,4.596266658713868,1.7661178334665406,14.030653718959929,165.8041910431485,5.0,230.0,-1.531338206523922,-1.4144746955793586,230.0,GOOD
SYN00148,L010,148,2026-01-15 00:37:00,29.99564255333115,31.08916606473971,8.571428571428573,-0.4836765802421792,113.47780109825447,UAV Magnetic,41033.47067952388,41020.94489484833,12.590573582965375,41000.0,4.596266658713868,1.7661178334665406,22.64622377438265,160.74676026532214,5.0,230.0,-1.6176221655905796,-1.4426115410158178,230.0,GOOD
SYN00149,L010,149,2026-01-15 00:37:15,29.995315010389408,31.10402707552966,10.0,-0.5200338467758712,115.71099279616527,UAV Magnetic,41039.81603082609,41024.47996615322,12.205903677989827,41000.0,4.596266658713868,1.7661178334665406,29.37624498156858,162.83421997217584,5.0,230.0,-1.695972450508301,-1.4652394130616586,230.0,GOOD
SYN00150,L011,150,2026-01-15 00:37:30,30.00468441798191,30.89597292447034,-10.0,0.5199703959921375,84.17028032619275,UAV Magnetic,40989.24524725477,40975.519970395995,11.785817021224512,41000.0,3.610890138912289,0.6586300183943643,-21.88193974806661,137.0470531501822,5.0,235.0,-1.7660047900651525,-1.4822719015215915,235.0,GOOD
SYN00151,L011,151,2026-01-15 00:37:45,30.004368375129374,30.91083393526029,-8.571428571428571,0.4848896393606525,84.0290463811584,UAV Magnetic,41000.06965977486,40979.05631821079,11.334946979433333,41000.0,3.610890138912289,0.6586300183943643,-10.60665718617845,136.76008721409073,5.0,235.0,-1.827375708649994,-1.4936439635735994,235.0,GOOD
SYN00152,L011,152,2026-01-15 00:38:00,30.00413809433951,30.925694946050243,-7.142857142857142,0.45932847168551066,85.54280583088531,UAV Magnetic,41023.015082572405,40982.60218561454,10.857992700122983,41000.0,3.610890138912289,0.6586300183943643,12.815719890672812,136.7929707861458,5.0,235.0,-1.8797842108384062,-1.4993121721512408,235.0,GOOD
SYN00153,L011,153,2026-01-15 00:38:15,30.00456633759559,30.940555956840193,-5.714285714285714,0.5068634731107517,87.93338029832086,UAV Magnetic,41064.62778641122,40986.2211491874,10.359668037406006,41000.0,3.610890138912289,0.6586300183943643,54.926748392211195,137.09149209977778,5.0,235.0,-1.9229732576333736,-1.4992548817807765,235.0,GOOD
SYN00154,L011,154,2026-01-15 00:38:30,30.00472220258956,30.955416967630146,-4.285714285714286,0.5241644874409521,88.43066003869727,UAV Magnetic,41085.50779982534,40989.80987877316,9.844651068917646,41000.0,3.610890138912289,0.6586300183943643,76.3217787748171,135.90829872131152,5.0,235.0,-1.9567310271203826,-1.4934723112398316,235.0,GOOD
SYN00155,L011,155,2026-01-15 00:38:45,30.0053786755497,30.970277978420096,-2.8571428571428568,0.5970329860168803,94.37542876510223,UAV Magnetic,41060.751003312405,40993.45417584316,9.317534756429534,41000.0,3.610890138912289,0.6586300183943643,52.09209857436774,141.40571953598587,5.0,235.0,-1.980891953354059,-1.4819865427219372,235.0,GOOD
